State,Start Time,Duration
2,1734384612.5858972,7.499999999999989
2,1734384612.9640481,7.599999999999989
2,1734384613.6571498,7.699999999999989
2,1734384614.4749515,7.799999999999988
2,1734384614.8382595,7.899999999999988
2,1734384615.1968172,7.999999999999988
2,1734384615.6385393,8.099999999999987
2,1734384616.2903821,8.199999999999987
2,1734384616.7689724,8.299999999999986
2,1734384617.12939,8.399999999999986
2,1734384617.522465,8.499999999999986
2,1734384618.4970317,8.599999999999985
2,1734384618.8576992,8.699999999999985
2,1734384619.2216783,8.799999999999985
2,1734384619.5876122,8.899999999999984
2,1734384619.9446895,8.999999999999984
2,1734384620.312772,9.099999999999984
2,1734384620.677835,9.199999999999983
2,1734384621.0300853,9.299999999999983
2,1734384621.3853247,9.399999999999983
2,1734384621.736866,9.499999999999982
2,1734384622.098111,9.599999999999982
2,1734384622.4541988,9.699999999999982
2,1734384622.8129375,9.799999999999981
2,1734384623.1657875,9.89999999999998
2,1734384623.5646312,9.99999999999998
2,1734384624.5329516,10.09999999999998
2,1734384624.8946412,10.19999999999998
2,1734384625.2533107,10.29999999999998
2,1734384625.6084552,10.399999999999979
2,1734384625.966414,10.499999999999979
2,1734384626.32631,10.599999999999978
2,1734384626.6844125,10.699999999999978
2,1734384627.0406458,10.799999999999978
2,1734384627.4286776,10.899999999999977
2,1734384628.1898718,10.999999999999977
2,1734384628.7679367,11.099999999999977
2,1734384629.124739,11.199999999999976
2,1734384629.4970374,11.299999999999976
2,1734384629.859249,11.399999999999975
2,1734384630.2187965,11.499999999999975
2,1734384630.5890732,11.599999999999975
2,1734384630.9502804,11.699999999999974
2,1734384631.3098161,11.799999999999974
2,1734384631.66408,11.899999999999974
2,1734384632.0288424,11.999999999999973
2,1734384632.3900366,12.099999999999973
2,1734384632.7576983,12.199999999999973
2,1734384633.1195648,12.299999999999972
2,1734384633.4891233,12.399999999999972
2,1734384633.849887,12.499999999999972
2,1734384634.213419,12.599999999999971
2,1734384634.5777965,12.69999999999997
2,1734384634.933897,12.79999999999997
2,1734384635.2943513,12.89999999999997
2,1734384635.653997,12.99999999999997
2,1734384636.0134482,13.09999999999997
2,1734384636.3787796,13.199999999999969
2,1734384636.7377057,13.299999999999969
2,1734384637.1004527,13.399999999999968
2,1734384637.468826,13.499999999999968
2,1734384637.8300838,13.599999999999968
2,1734384638.191308,13.699999999999967
2,1734384638.5473301,13.799999999999967
2,1734384638.9121058,13.899999999999967
2,1734384639.2697647,13.999999999999966
2,1734384639.6287897,14.099999999999966
2,1734384639.9929736,14.199999999999966
2,1734384640.3567595,14.299999999999965
2,1734384640.715143,14.399999999999965
2,1734384641.085977,14.499999999999964
2,1734384641.452058,14.599999999999964
2,1734384641.8224216,14.699999999999964
2,1734384642.1888504,14.799999999999963
2,1734384642.54984,14.899999999999963
2,1734384642.9152722,14.999999999999963
2,1734384643.282977,15.099999999999962
2,1734384643.6434813,15.199999999999962
2,1734384643.994156,15.299999999999962
2,1734384644.3544242,15.399999999999961
2,1734384644.7245302,15.499999999999961
2,1734384645.0811322,15.59999999999996
2,1734384645.4403317,15.69999999999996
0,1734384646.0271587,0.2
0,1734384646.3851957,0.30000000000000004
0,1734384646.7414432,0.4
0,1734384647.1117773,0.5
0,1734384647.4784148,0.6
0,1734384647.8380249,0.7
0,1734384648.2016528,0.7999999999999999
0,1734384648.5698779,0.8999999999999999
0,1734384648.9383166,0.9999999999999999
0,1734384649.2980747,1.0999999999999999
0,1734384649.6609313,1.2
0,1734384650.0208836,1.3
0,1734384650.3822227,1.4000000000000001
0,1734384650.741531,1.5000000000000002
0,1734384651.1022024,1.6000000000000003
0,1734384651.4671495,1.7000000000000004
0,1734384651.8254285,1.8000000000000005
0,1734384652.1893704,1.9000000000000006
0,1734384652.5530722,2.0000000000000004
0,1734384652.9167862,2.1000000000000005
0,1734384653.2788281,2.2000000000000006
0,1734384653.6424944,2.3000000000000007
0,1734384654.0041444,2.400000000000001
0,1734384654.366027,2.500000000000001
0,1734384654.7471254,2.600000000000001
0,1734384655.1095564,2.700000000000001
0,1734384655.468605,2.800000000000001
0,1734384655.8300169,2.9000000000000012
0,1734384656.2024696,3.0000000000000013
0,1734384656.567162,3.1000000000000014
0,1734384656.9411268,3.2000000000000015
0,1734384657.309038,3.3000000000000016
0,1734384657.6789777,3.4000000000000017
0,1734384658.0458748,3.5000000000000018
0,1734384658.413051,3.600000000000002
0,1734384658.7744462,3.700000000000002
0,1734384659.132859,3.800000000000002
0,1734384659.5039089,3.900000000000002
0,1734384659.8622863,4.000000000000002
0,1734384660.224955,4.100000000000001
0,1734384660.5926676,4.200000000000001
0,1734384660.9443352,4.300000000000001
0,1734384661.3075907,4.4
0,1734384661.7971737,4.5
0,1734384662.477376,4.6
0,1734384663.027231,4.699999999999999
0,1734384663.4253285,4.799999999999999
0,1734384663.786391,4.899999999999999
0,1734384664.1494067,4.999999999999998
0,1734384664.5149279,5.099999999999998
0,1734384665.33772,5.1999999999999975
0,1734384665.6813397,5.299999999999997
0,1734384666.0610151,5.399999999999997
0,1734384666.4739797,5.4999999999999964
0,1734384667.0291414,5.599999999999996
0,1734384667.477133,5.699999999999996
0,1734384667.845116,5.799999999999995
0,1734384668.2138872,5.899999999999995
0,1734384668.5826752,5.999999999999995
0,1734384668.9376736,6.099999999999994
0,1734384669.3052874,6.199999999999994
0,1734384669.665678,6.299999999999994
0,1734384670.0311003,6.399999999999993
0,1734384670.3937247,6.499999999999993
0,1734384670.7578843,6.5999999999999925
0,1734384671.1220427,6.699999999999992
0,1734384671.4846013,6.799999999999992
0,1734384671.845708,6.8999999999999915
0,1734384672.2095537,6.999999999999991
0,1734384672.5739367,7.099999999999991
0,1734384672.9349043,7.19999999999999
0,1734384673.297058,7.29999999999999
0,1734384673.6589494,7.39999999999999
0,1734384674.0209322,7.499999999999989
0,1734384674.3839712,7.599999999999989
0,1734384674.7523634,7.699999999999989
0,1734384675.125745,7.799999999999988
0,1734384675.4864945,7.899999999999988
0,1734384675.8487346,7.999999999999988
0,1734384676.2188282,8.099999999999987
0,1734384676.5869632,8.199999999999987
0,1734384676.9535902,8.299999999999986
0,1734384677.321183,8.399999999999986
0,1734384677.6780443,8.499999999999986
0,1734384678.038097,8.599999999999985
0,1734384678.401827,8.699999999999985
0,1734384678.7654996,8.799999999999985
0,1734384679.1311934,8.899999999999984
0,1734384679.502331,8.999999999999984
0,1734384679.870563,9.099999999999984
0,1734384680.2340305,9.199999999999983
0,1734384680.5979235,9.299999999999983
0,1734384680.962479,9.399999999999983
0,1734384681.3389912,9.499999999999982
0,1734384681.6964924,9.599999999999982
0,1734384682.0835147,9.699999999999982
0,1734384682.4512186,9.799999999999981
0,1734384682.8099883,9.89999999999998
0,1734384683.1617844,9.99999999999998
0,1734384683.5174663,10.09999999999998
0,1734384683.8874037,10.19999999999998
0,1734384684.249265,10.29999999999998
0,1734384684.6083016,10.399999999999979
0,1734384684.968474,10.499999999999979
0,1734384685.3332062,10.599999999999978
0,1734384685.6930404,0.1
0,1734384686.0709798,0.1
0,1734384686.4324534,0.2
0,1734384686.8083029,0.1
0,1734384687.1654367,0.1
0,1734384687.5252619,0.2
0,1734384687.8902023,0.30000000000000004
0,1734384688.2543201,0.1
0,1734384688.6149561,0.1
0,1734384688.9733613,0.2
0,1734384689.333596,0.1
0,1734384689.6949558,0.2
0,1734384690.0582418,0.1
0,1734384690.4162476,0.2
0,1734384690.7809436,0.30000000000000004
0,1734384691.1410267,0.1
0,1734384691.9552565,0.2
0,1734384692.465396,0.1
0,1734384693.4213736,0.2
0,1734384694.1362572,0.30000000000000004
0,1734384694.5023408,0.4
0,1734384694.8931108,0.5
0,1734384695.2596483,0.6
0,1734384695.6294615,0.1
0,1734384695.993126,0.1
0,1734384696.361797,0.2
0,1734384696.736825,0.1
0,1734384697.1194255,0.2
0,1734384697.4810266,0.1
0,1734384697.855762,0.2
0,1734384698.213488,0.1
0,1734384698.8750062,0.1
0,1734384699.451517,0.2
0,1734384699.8126876,0.30000000000000004
0,1734384700.1797173,0.4
0,1734384700.6084177,0.5
0,1734384701.3021963,0.6
0,1734384701.9436274,0.7
0,1734384702.6628275,0.1
2,1734384703.1003854,0.2
2,1734384703.5405161,0.30000000000000004
2,1734384703.9035604,0.4
2,1734384704.2613637,0.5
2,1734384704.6254575,0.6
0,1734384704.9789042,0.1
0,1734384705.338376,0.2
0,1734384705.7029665,0.30000000000000004
0,1734384706.0726905,0.4
0,1734384706.4424562,0.1
0,1734384707.0334005,0.2
0,1734384707.637637,0.30000000000000004
0,1734384707.9969602,0.4
0,1734384708.351414,0.1
0,1734384708.712592,0.2
0,1734384709.0782905,0.30000000000000004
0,1734384709.4541907,0.4
0,1734384709.8071494,0.5
0,1734384710.1687562,0.6
0,1734384710.5290434,0.7
0,1734384710.8899899,0.1
0,1734384711.2533472,0.2
0,1734384711.62698,0.30000000000000004
0,1734384711.9848669,0.4
2,1734384712.340624,0.5
2,1734384712.6983669,0.6
2,1734384713.0608952,0.7
2,1734384713.4208345,0.7999999999999999
2,1734384713.7852392,0.8999999999999999
2,1734384714.1489208,0.9999999999999999
2,1734384714.5142078,1.0999999999999999
0,1734384714.8730054,0.1
0,1734384715.2559588,0.2
0,1734384715.6150467,0.30000000000000004
0,1734384715.9870691,0.1
0,1734384716.3436441,0.2
0,1734384716.701887,0.1
0,1734384717.0605795,0.2
0,1734384717.4211125,0.30000000000000004
0,1734384717.7845786,0.1
0,1734384718.1567304,0.2
0,1734384718.5195732,0.30000000000000004
0,1734384718.8841372,0.4
2,1734384719.2526512,0.5
2,1734384719.6419742,0.6
2,1734384720.0096495,0.7
2,1734384720.369822,0.7999999999999999
2,1734384720.724916,0.8999999999999999
2,1734384721.0884411,0.9999999999999999
2,1734384721.4591944,1.0999999999999999
2,1734384721.818701,1.2
2,1734384722.1783843,1.3
2,1734384722.5370038,1.4000000000000001
2,1734384722.8925056,1.5000000000000002
2,1734384723.2528315,1.6000000000000003
2,1734384723.6100543,1.7000000000000004
2,1734384723.9601028,1.8000000000000005
2,1734384724.3205683,1.9000000000000006
2,1734384724.6880693,2.0000000000000004
2,1734384725.045027,2.1000000000000005
2,1734384725.406653,2.2000000000000006
2,1734384725.771773,2.3000000000000007
2,1734384726.132662,2.400000000000001
2,1734384726.5019288,2.500000000000001
2,1734384726.8608458,2.600000000000001
2,1734384727.2210855,2.700000000000001
2,1734384727.5823188,2.800000000000001
2,1734384727.9461296,2.9000000000000012
2,1734384728.3051052,3.0000000000000013
2,1734384728.6697278,3.1000000000000014
2,1734384729.0289867,3.2000000000000015
2,1734384729.3871794,3.3000000000000016
2,1734384729.740714,3.4000000000000017
2,1734384730.1005087,3.5000000000000018
2,1734384730.4640882,3.600000000000002
0,1734384730.8231905,0.1
0,1734384731.18318,0.2
0,1734384731.5515184,0.30000000000000004
0,1734384731.9162893,0.4
0,1734384732.2817423,0.1
0,1734384732.6371245,0.2
0,1734384733.010947,0.1
0,1734384733.374196,0.2
0,1734384733.7332466,0.30000000000000004
0,1734384734.0968318,0.4
0,1734384734.4596224,0.5
0,1734384734.813669,0.1
0,1734384735.1810458,0.2
0,1734384735.545178,0.30000000000000004
0,1734384735.9043307,0.4
2,1734384736.2686238,0.5
2,1734384736.6287897,0.6
2,1734384736.997149,0.7
0,1734384737.368334,0.1
0,1734384737.724935,0.2
0,1734384738.087762,0.30000000000000004
0,1734384738.448716,0.1
0,1734384738.8056536,0.2
0,1734384739.1725688,0.30000000000000004
0,1734384739.5299425,0.4
2,1734384739.8898687,0.5
0,1734384740.250615,0.1
0,1734384740.608923,0.2
0,1734384740.969717,0.30000000000000004
0,1734384741.3369637,0.1
0,1734384741.701482,0.2
0,1734384742.0658104,0.30000000000000004
0,1734384742.435097,0.4
2,1734384742.7949297,0.5
0,1734384743.1536684,0.1
0,1734384743.5162566,0.2
0,1734384743.8764977,0.30000000000000004
0,1734384744.2443442,0.1
0,1734384744.608672,0.2
0,1734384744.9706888,0.30000000000000004
0,1734384745.326942,0.4
2,1734384745.6842856,0.5
2,1734384746.0406451,0.6
2,1734384746.4016953,0.7
2,1734384746.7666,0.7999999999999999
2,1734384747.1283507,0.8999999999999999
2,1734384747.4904025,0.9999999999999999
2,1734384747.8500123,1.0999999999999999
2,1734384748.2227244,1.2
2,1734384748.5905504,1.3
2,1734384748.9521055,1.4000000000000001
2,1734384749.3116438,1.5000000000000002
0,1734384749.6723852,0.1
0,1734384750.0293293,0.2
0,1734384750.3950243,0.30000000000000004
0,1734384750.753476,0.4
0,1734384751.1087005,0.1
0,1734384751.4698253,0.2
0,1734384751.8321707,0.30000000000000004
0,1734384752.1887047,0.4
2,1734384752.5507548,0.5
2,1734384752.9091587,0.6
2,1734384753.2847445,0.7
0,1734384753.6375723,0.1
0,1734384754.0013168,0.2
0,1734384754.371226,0.30000000000000004
0,1734384754.730684,0.4
0,1734384755.0974169,0.5
0,1734384755.4694374,0.1
0,1734384755.8299093,0.2
0,1734384756.1888163,0.30000000000000004
0,1734384756.5536406,0.4
2,1734384756.9124928,0.5
2,1734384757.2726789,0.6
2,1734384757.637949,0.7
2,1734384758.0052428,0.7999999999999999
0,1734384758.3619688,0.1
0,1734384758.721486,0.2
0,1734384759.0868392,0.30000000000000004
0,1734384759.4588842,0.1
0,1734384759.8200817,0.2
0,1734384760.1802533,0.30000000000000004
0,1734384760.5422068,0.4
2,1734384760.9009767,0.5
2,1734384761.2604733,0.6
2,1734384761.620747,0.7
2,1734384761.9842541,0.7999999999999999
0,1734384762.3449423,0.1
0,1734384762.7046688,0.2
0,1734384763.0629342,0.1
0,1734384763.421556,0.2
0,1734384763.7789018,0.30000000000000004
0,1734384764.1261373,0.4
2,1734384764.4811432,0.5
2,1734384764.8456144,0.6
2,1734384765.2030017,0.7
2,1734384765.5786705,0.7999999999999999
2,1734384765.9430833,0.8999999999999999
2,1734384766.303378,0.9999999999999999
2,1734384766.6704028,1.0999999999999999
2,1734384767.025027,1.2
2,1734384767.3868234,1.3
2,1734384767.7489526,1.4000000000000001
2,1734384768.1038477,1.5000000000000002
2,1734384768.4647894,1.6000000000000003
2,1734384768.8278785,1.7000000000000004
2,1734384769.189988,1.8000000000000005
2,1734384769.5511413,1.9000000000000006
2,1734384769.906137,2.0000000000000004
0,1734384770.264758,0.1
0,1734384770.6257722,0.2
0,1734384770.985484,0.30000000000000004
0,1734384771.3495572,0.4
0,1734384771.709496,0.1
0,1734384772.060203,0.2
0,1734384772.42943,0.1
0,1734384772.782341,0.2
0,1734384773.1449409,0.30000000000000004
0,1734384773.5088816,0.4
0,1734384774.141877,0.5
0,1734384774.5046244,0.6
0,1734384774.8644054,0.7
0,1734384775.217751,0.7999999999999999
0,1734384775.576752,0.8999999999999999
0,1734384775.937078,0.9999999999999999
0,1734384776.306123,1.0999999999999999
0,1734384776.6799457,1.2
0,1734384777.042389,1.3
0,1734384777.4036818,1.4000000000000001
0,1734384777.7646391,1.5000000000000002
0,1734384778.1293182,1.6000000000000003
0,1734384778.4930155,1.7000000000000004
0,1734384778.8501153,1.8000000000000005
0,1734384779.2120461,1.9000000000000006
0,1734384779.580297,2.0000000000000004
0,1734384779.9374046,2.1000000000000005
0,1734384780.3053973,2.2000000000000006
0,1734384780.8571196,2.3000000000000007
0,1734384782.2481067,2.400000000000001
0,1734384782.6048138,2.500000000000001
0,1734384782.9691098,2.600000000000001
0,1734384783.3320856,2.700000000000001
0,1734384783.6889172,2.800000000000001
0,1734384784.0536516,2.9000000000000012
0,1734384784.413765,3.0000000000000013
0,1734384784.7766197,3.1000000000000014
0,1734384785.136287,3.2000000000000015
0,1734384785.6677842,3.3000000000000016
0,1734384786.2904203,3.4000000000000017
0,1734384786.6498702,3.5000000000000018
0,1734384787.0152366,3.600000000000002
0,1734384787.384678,0.1
0,1734384787.7546432,0.2
0,1734384788.1085415,0.30000000000000004
0,1734384788.4702542,0.4
2,1734384788.8400126,0.5
2,1734384789.2000408,0.6
2,1734384789.5607424,0.7
2,1734384789.9243739,0.7999999999999999
2,1734384790.2847998,0.8999999999999999
2,1734384790.6498182,0.9999999999999999
2,1734384791.0211117,1.0999999999999999
2,1734384791.3845294,1.2
2,1734384791.7551155,1.3
2,1734384792.1141653,1.4000000000000001
2,1734384792.4921198,1.5000000000000002
2,1734384793.1549873,1.6000000000000003
2,1734384793.7869203,1.7000000000000004
2,1734384794.303217,1.8000000000000005
2,1734384794.721712,1.9000000000000006
2,1734384795.3669233,2.0000000000000004
2,1734384795.7348835,2.1000000000000005
2,1734384796.1054928,2.2000000000000006
2,1734384796.4663947,2.3000000000000007
2,1734384796.8361306,2.400000000000001
2,1734384797.197207,2.500000000000001
2,1734384797.5609047,2.600000000000001
2,1734384797.9229214,2.700000000000001
2,1734384798.281378,2.800000000000001
2,1734384798.6465502,2.9000000000000012
2,1734384799.0220165,3.0000000000000013
2,1734384799.3866327,3.1000000000000014
2,1734384799.7594745,3.2000000000000015
2,1734384800.1139994,3.3000000000000016
2,1734384800.480362,3.4000000000000017
2,1734384800.8364975,3.5000000000000018
2,1734384801.1973746,3.600000000000002
2,1734384801.750876,3.700000000000002
2,1734384802.9086816,3.800000000000002
2,1734384803.3925576,3.900000000000002
2,1734384803.7557116,4.000000000000002
2,1734384804.120207,4.100000000000001
2,1734384804.485722,4.200000000000001
2,1734384804.8493764,4.300000000000001
2,1734384805.2124276,4.4
2,1734384805.5726788,4.5
2,1734384805.9361563,4.6
2,1734384806.3098273,4.699999999999999
2,1734384806.8099668,4.799999999999999
2,1734384807.4697843,4.899999999999999
2,1734384807.8390405,4.999999999999998
2,1734384808.2082453,5.099999999999998
2,1734384808.569154,5.1999999999999975
2,1734384808.936342,5.299999999999997
2,1734384809.2973735,5.399999999999997
2,1734384809.6609864,5.4999999999999964
2,1734384810.0261474,5.599999999999996
2,1734384810.3888447,5.699999999999996
2,1734384810.741497,5.799999999999995
2,1734384811.1008368,5.899999999999995
2,1734384811.4600937,5.999999999999995
2,1734384811.8207047,6.099999999999994
2,1734384812.1885133,6.199999999999994
2,1734384812.548605,6.299999999999994
2,1734384812.9138277,6.399999999999993
2,1734384813.2725835,6.499999999999993
2,1734384813.6326132,6.5999999999999925
2,1734384813.9918308,6.699999999999992
2,1734384814.3581247,6.799999999999992
2,1734384814.7291708,6.8999999999999915
2,1734384815.0974033,6.999999999999991
2,1734384815.4572043,7.099999999999991
2,1734384815.8173018,7.19999999999999
2,1734384816.1787524,7.29999999999999
2,1734384816.541423,7.39999999999999
2,1734384816.8949995,7.499999999999989
2,1734384817.258592,7.599999999999989
2,1734384817.6189501,7.699999999999989
2,1734384817.986246,7.799999999999988
2,1734384818.3482728,7.899999999999988
2,1734384818.7084126,7.999999999999988
2,1734384819.0605168,8.099999999999987
2,1734384819.424477,8.199999999999987
2,1734384819.7809708,8.299999999999986
2,1734384820.1420326,8.399999999999986
2,1734384820.5010893,8.499999999999986
2,1734384820.8600073,8.599999999999985
2,1734384821.220211,8.699999999999985
2,1734384821.5895398,8.799999999999985
2,1734384821.953569,8.899999999999984
2,1734384822.410233,8.999999999999984
2,1734384823.1902733,9.099999999999984
2,1734384824.1397398,9.199999999999983
2,1734384824.553796,9.299999999999983
2,1734384824.9090729,9.399999999999983
2,1734384825.2688835,9.499999999999982
2,1734384825.6288629,9.599999999999982
2,1734384825.9920046,9.699999999999982
2,1734384826.4429288,9.799999999999981
2,1734384827.1899595,9.89999999999998
2,1734384827.627026,9.99999999999998
2,1734384828.0925183,10.09999999999998
2,1734384828.71836,10.19999999999998
2,1734384829.3500607,10.29999999999998
2,1734384829.7052853,10.399999999999979
2,1734384830.0683064,10.499999999999979
2,1734384830.4281964,10.599999999999978
2,1734384830.7925763,10.699999999999978
2,1734384831.16008,10.799999999999978
2,1734384831.6928656,10.899999999999977
2,1734384832.234099,10.999999999999977
2,1734384832.907072,11.099999999999977
2,1734384833.3769321,11.199999999999976
2,1734384833.73764,11.299999999999976
2,1734384834.1024628,11.399999999999975
2,1734384834.6178226,11.499999999999975
2,1734384835.0687394,11.599999999999975
2,1734384835.508496,11.699999999999974
2,1734384835.8695,11.799999999999974
2,1734384836.2414534,11.899999999999974
2,1734384836.9130306,11.999999999999973
2,1734384837.3973954,12.099999999999973
2,1734384837.7530043,12.199999999999973
2,1734384838.1101239,12.299999999999972
2,1734384838.4742107,12.399999999999972
2,1734384838.8303616,12.499999999999972
2,1734384839.1956897,12.599999999999971
2,1734384839.5602221,12.69999999999997
2,1734384839.9299655,12.79999999999997
2,1734384840.3096786,12.89999999999997
2,1734384840.929644,12.99999999999997
2,1734384841.3485181,13.09999999999997
2,1734384841.708533,13.199999999999969
2,1734384842.0749538,13.299999999999969
2,1734384842.4334145,13.399999999999968
2,1734384842.7984555,13.499999999999968
2,1734384843.1566136,13.599999999999968
2,1734384843.517006,13.699999999999967
2,1734384843.87891,13.799999999999967
2,1734384844.2368643,13.899999999999967
2,1734384844.836819,13.999999999999966
2,1734384845.5147998,14.099999999999966
2,1734384846.389033,14.199999999999966
2,1734384846.7578373,14.299999999999965
2,1734384847.11468,14.399999999999965
2,1734384847.4769452,14.499999999999964
2,1734384847.8540692,14.599999999999964
2,1734384848.222983,14.699999999999964
2,1734384848.5809712,14.799999999999963
2,1734384848.948816,14.899999999999963
2,1734384849.3110766,14.999999999999963
2,1734384849.6676242,15.099999999999962
2,1734384850.0407293,15.199999999999962
2,1734384850.4017134,15.299999999999962
